detection_id,latitude,longitude,acq_date,acq_time,acq_datetime,bright_ti4,bright_ti5,frp,confidence,satellite,instrument,daynight,type,scan,track,version
WB2024_0014872,22.05291,88.10497,2024-12-21,2038,2024-12-21 20:38:00,297.84,287.73,1.79,n,N20,VIIRS,N,2,0.63,0.72,2
WB2024_0014873,22.05512,88.12079,2024-12-21,2038,2024-12-21 20:38:00,315.81,288.03,3.78,n,N20,VIIRS,N,2,0.63,0.72,2
WB2024_0014874,22.36578,87.29839,2024-12-21,2038,2024-12-21 20:38:00,307.47,286.88,1.6,n,N20,VIIRS,N,2,0.55,0.68,2
WB2024_0014875,23.61455,86.78889,2024-12-21,2038,2024-12-21 20:38:00,310.96,289.11,2.14,n,N20,VIIRS,N,2,0.48,0.65,2
WB2024_0014876,23.56343,87.08228,2024-12-21,2038,2024-12-21 20:38:00,311.13,286.98,1.98,n,N20,VIIRS,N,2,0.51,0.66,2
WB2024_0014877,23.6142,87.14373,2024-12-21,2038,2024-12-21 20:38:00,300.59,287.56,1.85,n,N20,VIIRS,N,2,0.51,0.66,2
WB2024_0014878,23.66711,86.92427,2024-12-21,2038,2024-12-21 20:38:00,299.18,286.62,1.96,n,N20,VIIRS,N,2,0.49,0.65,2
WB2024_0014879,23.66822,86.91962,2024-12-21,2038,2024-12-21 20:38:00,322.25,287.59,3.09,n,N20,VIIRS,N,2,0.49,0.65,2
WB2024_0014880,23.69192,87.10891,2024-12-21,2038,2024-12-21 20:38:00,300.32,286.92,1.46,n,N20,VIIRS,N,2,0.51,0.66,2
WB2024_0014881,22.05364,88.12679,2024-12-21,2038,2024-12-21 20:38:00,300.87,287.81,2.76,n,N20,VIIRS,N,2,0.63,0.72,2
WB2024_0014882,23.69421,87.09924,2024-12-21,2038,2024-12-21 20:38:00,300.01,287.45,2.15,n,N20,VIIRS,N,2,0.5,0.66,2
WB2024_0014883,23.69709,87.12312,2024-12-21,2038,2024-12-21 20:38:00,299.22,287.43,0.72,n,N20,VIIRS,N,2,0.51,0.66,2
WB2024_0014884,23.69307,87.10406,2024-12-21,2038,2024-12-21 20:38:00,296.89,286.68,1.46,n,N20,VIIRS,N,2,0.5,0.66,2
WB2024_0014885,23.69472,87.10703,2024-12-21,2038,2024-12-21 20:38:00,298.75,287.69,1.73,n,N20,VIIRS,N,2,0.5,0.66,2
WB2024_0014886,23.69354,87.11185,2024-12-21,2038,2024-12-21 20:38:00,298.23,287.43,3.07,n,N20,VIIRS,N,2,0.5,0.66,2
WB2024_0014887,23.69589,87.10221,2024-12-21,2038,2024-12-21 20:38:00,301.29,287.39,1.73,n,N20,VIIRS,N,2,0.5,0.66,2
WB2024_0014888,23.69118,87.09572,2024-12-21,2038,2024-12-21 20:38:00,300.68,287.64,2.13,n,N20,VIIRS,N,2,0.5,0.66,2
WB2024_0014889,23.664,87.15515,2024-12-21,2038,2024-12-21 20:38:00,301.76,287.37,0.98,n,N20,VIIRS,N,0,0.51,0.66,2
WB2024_0014890,23.69667,87.11544,2024-12-21,2038,2024-12-21 20:38:00,299.2,287.33,1.29,n,N20,VIIRS,N,2,0.51,0.66,2
WB2024_0014891,23.69552,87.12029,2024-12-21,2038,2024-12-21 20:38:00,309.29,288.5,1.29,n,N20,VIIRS,N,2,0.51,0.66,2
WB2024_0014892,23.69118,87.12154,2024-12-21,2038,2024-12-21 20:38:00,307.42,288.88,2.69,n,N20,VIIRS,N,2,0.51,0.66,2
WB2024_0014893,24.2245,88.12122,2024-12-22,751,2024-12-22 07:51:00,326.23,295.88,1.37,n,N20,VIIRS,D,0,0.34,0.56,2
WB2024_0014894,23.63332,88.01718,2024-12-22,751,2024-12-22 07:51:00,332.72,293.66,1.03,n,N20,VIIRS,D,0,0.33,0.55,2
WB2024_0014895,23.56953,87.93993,2024-12-22,751,2024-12-22 07:51:00,329.87,290.43,2.01,n,N20,VIIRS,D,0,0.32,0.55,2
WB2024_0014896,23.37856,87.37729,2024-12-22,751,2024-12-22 07:51:00,329.11,293.59,4.77,n,N20,VIIRS,D,0,0.59,0.53,2
WB2024_0014897,23.3797,87.37361,2024-12-22,751,2024-12-22 07:51:00,333.26,293.69,3.25,n,N20,VIIRS,D,0,0.59,0.53,2
WB2024_0014898,23.35235,88.16422,2024-12-22,751,2024-12-22 07:51:00,333.17,295.6,2.02,n,N20,VIIRS,D,0,0.33,0.55,2
WB2024_0014899,23.21887,88.03928,2024-12-22,751,2024-12-22 07:51:00,367.0,296.99,4.84,h,N20,VIIRS,D,0,0.32,0.55,2
WB2024_0014900,23.2248,87.99368,2024-12-22,751,2024-12-22 07:51:00,327.35,295.23,2.98,n,N20,VIIRS,D,0,0.32,0.55,2
WB2024_0014901,23.22161,88.10713,2024-12-22,751,2024-12-22 07:51:00,325.78,296.21,2.49,l,N20,VIIRS,D,0,0.33,0.55,2
WB2024_0014902,23.20759,88.01826,2024-12-22,751,2024-12-22 07:51:00,336.2,295.02,2.74,n,N20,VIIRS,D,0,0.32,0.55,2
WB2024_0014903,23.13596,87.4125,2024-12-22,751,2024-12-22 07:51:00,329.72,294.25,3.44,n,N20,VIIRS,D,0,0.59,0.53,2
WB2024_0014904,23.1253,87.54957,2024-12-22,751,2024-12-22 07:51:00,330.59,294.95,4.55,n,N20,VIIRS,D,0,0.6,0.53,2
WB2024_0014905,23.09947,87.44001,2024-12-22,751,2024-12-22 07:51:00,333.47,295.72,4.84,n,N20,VIIRS,D,0,0.59,0.53,2
WB2024_0014906,23.07772,87.72407,2024-12-22,751,2024-12-22 07:51:00,335.61,294.04,5.75,n,N20,VIIRS,D,0,0.62,0.54,2
WB2024_0014907,23.07632,87.72543,2024-12-22,751,2024-12-22 07:51:00,329.63,293.9,3.73,n,N20,VIIRS,D,0,0.62,0.54,2
WB2024_0014908,23.21994,88.0394,2024-12-22,751,2024-12-22 07:51:00,354.56,297.09,5.25,n,N20,VIIRS,D,0,0.32,0.55,2
WB2024_0014909,22.3806,87.27574,2024-12-22,2019,2024-12-22 20:19:00,311.25,288.85,2.58,n,N20,VIIRS,N,2,0.55,0.51,2
WB2024_0014910,22.37951,87.28101,2024-12-22,2019,2024-12-22 20:19:00,315.86,291.18,2.58,n,N20,VIIRS,N,2,0.55,0.51,2
WB2024_0014911,22.05209,88.12335,2024-12-22,2019,2024-12-22 20:19:00,311.26,291.23,3.28,n,N20,VIIRS,N,2,0.32,0.54,2
WB2024_0014912,22.3705,87.30104,2024-12-22,2019,2024-12-22 20:19:00,303.16,289.03,1.18,n,N20,VIIRS,N,2,0.56,0.51,2
WB2024_0014913,22.36586,87.29993,2024-12-22,2019,2024-12-22 20:19:00,314.26,291.6,3.54,n,N20,VIIRS,N,2,0.56,0.51,2
WB2024_0014914,22.35881,87.28712,2024-12-22,2019,2024-12-22 20:19:00,300.17,288.7,0.8,n,N20,VIIRS,N,2,0.56,0.51,2
WB2024_0014915,22.36316,87.0155,2024-12-22,2019,2024-12-22 20:19:00,306.64,289.27,1.99,n,N20,VIIRS,N,2,0.53,0.5,2
WB2024_0014916,22.36257,87.01601,2024-12-22,2019,2024-12-22 20:19:00,306.81,289.75,2.16,n,N20,VIIRS,N,2,0.53,0.5,2
WB2024_0014917,22.36772,87.01657,2024-12-22,2019,2024-12-22 20:19:00,315.33,290.06,2.93,n,N20,VIIRS,N,2,0.53,0.5,2
WB2024_0014918,22.05797,88.12003,2024-12-22,2019,2024-12-22 20:19:00,299.57,288.17,1.31,n,N20,VIIRS,N,2,0.64,0.54,2
WB2024_0014919,22.05699,88.12456,2024-12-22,2019,2024-12-22 20:19:00,315.9,291.85,3.26,n,N20,VIIRS,N,2,0.32,0.54,2
WB2024_0014920,22.05306,88.11883,2024-12-22,2019,2024-12-22 20:19:00,302.09,288.39,1.29,n,N20,VIIRS,N,2,0.64,0.54,2
WB2024_0014921,23.54781,86.54411,2024-12-22,2019,2024-12-22 20:19:00,301.1,287.6,1.03,n,N20,VIIRS,N,2,0.47,0.48,2
WB2024_0014922,22.36713,87.01704,2024-12-22,2019,2024-12-22 20:19:00,316.43,290.78,2.16,n,N20,VIIRS,N,2,0.53,0.5,2
WB2024_0014923,23.61701,86.78989,2024-12-22,2019,2024-12-22 20:19:00,307.66,289.34,1.66,n,N20,VIIRS,N,2,0.49,0.49,2
WB2024_0014924,22.3716,87.29575,2024-12-22,2019,2024-12-22 20:19:00,305.01,287.07,1.18,n,N20,VIIRS,N,2,0.56,0.51,2
WB2024_0014925,23.61692,86.78778,2024-12-22,2019,2024-12-22 20:19:00,311.8,289.49,2.34,n,N20,VIIRS,N,2,0.49,0.48,2
WB2024_0014926,23.56216,87.08466,2024-12-22,2019,2024-12-22 20:19:00,311.88,289.4,2.68,n,N20,VIIRS,N,2,0.51,0.49,2
WB2024_0014927,23.6951,87.11658,2024-12-22,2019,2024-12-22 20:19:00,300.85,288.33,1.72,n,N20,VIIRS,N,2,0.51,0.49,2
WB2024_0014928,23.69407,87.1215,2024-12-22,2019,2024-12-22 20:19:00,316.7,290.51,1.72,n,N20,VIIRS,N,2,0.51,0.49,2
WB2024_0014929,23.69166,87.11058,2024-12-22,2019,2024-12-22 20:19:00,301.57,288.64,1.81,n,N20,VIIRS,N,2,0.51,0.49,2
WB2024_0014930,23.68926,87.09968,2024-12-22,2019,2024-12-22 20:19:00,302.39,289.25,2.38,n,N20,VIIRS,N,2,0.51,0.49,2
WB2024_0014931,23.66351,87.15542,2024-12-22,2019,2024-12-22 20:19:00,305.29,288.81,1.61,n,N20,VIIRS,N,0,0.51,0.5,2
WB2024_0014932,23.66257,87.15314,2024-12-22,2019,2024-12-22 20:19:00,299.26,287.71,2.23,n,N20,VIIRS,N,0,0.51,0.5,2
WB2024_0014933,23.68961,87.12045,2024-12-22,2019,2024-12-22 20:19:00,303.0,289.1,1.82,n,N20,VIIRS,N,2,0.51,0.49,2
WB2024_0014934,23.61234,87.14612,2024-12-22,2019,2024-12-22 20:19:00,305.76,289.77,1.57,n,N20,VIIRS,N,2,0.51,0.5,2
WB2024_0014935,23.60683,87.14999,2024-12-22,2019,2024-12-22 20:19:00,297.93,287.9,1.47,n,N20,VIIRS,N,2,0.51,0.5,2
WB2024_0014936,23.56231,87.22802,2024-12-22,2019,2024-12-22 20:19:00,321.34,287.15,1.99,n,N20,VIIRS,N,2,0.52,0.5,2
WB2024_0014937,23.56024,87.23795,2024-12-22,2019,2024-12-22 20:19:00,338.21,288.7,8.43,n,N20,VIIRS,N,2,0.52,0.5,2
WB2024_0014938,23.55469,87.24184,2024-12-22,2019,2024-12-22 20:19:00,304.36,289.9,2.39,n,N20,VIIRS,N,3,0.52,0.5,2
WB2024_0014939,23.56446,87.08289,2024-12-22,2019,2024-12-22 20:19:00,308.99,288.85,1.43,n,N20,VIIRS,N,2,0.51,0.49,2
WB2024_0014940,23.66809,86.91981,2024-12-22,2019,2024-12-22 20:19:00,308.31,288.35,2.06,n,N20,VIIRS,N,2,0.5,0.49,2
WB2024_0014941,23.35716,87.57014,2024-12-23,732,2024-12-23 07:32:00,335.49,301.65,4.48,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014942,23.41749,87.60628,2024-12-23,732,2024-12-23 07:32:00,343.54,301.32,5.77,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014943,23.46706,88.0317,2024-12-23,732,2024-12-23 07:32:00,333.72,299.62,3.22,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0014944,23.385,87.61591,2024-12-23,732,2024-12-23 07:32:00,338.9,301.81,3.58,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014945,23.42476,87.96756,2024-12-23,732,2024-12-23 07:32:00,329.35,300.7,3.22,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014946,23.42335,87.96526,2024-12-23,732,2024-12-23 07:32:00,332.7,301.28,2.13,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014947,23.39713,87.85007,2024-12-23,732,2024-12-23 07:32:00,329.71,300.48,2.41,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014948,23.39212,87.9898,2024-12-23,732,2024-12-23 07:32:00,342.61,301.47,6.22,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014949,23.30712,87.73625,2024-12-23,732,2024-12-23 07:32:00,332.17,300.3,3.17,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0014950,23.33325,87.61668,2024-12-23,732,2024-12-23 07:32:00,329.68,299.29,2.14,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014951,23.3685,87.92346,2024-12-23,732,2024-12-23 07:32:00,333.81,302.23,7.9,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014952,23.30186,87.48828,2024-12-23,732,2024-12-23 07:32:00,330.17,300.01,9.53,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014953,23.31249,87.60066,2024-12-23,732,2024-12-23 07:32:00,328.45,298.64,4.56,l,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014954,23.31549,87.62412,2024-12-23,732,2024-12-23 07:32:00,328.49,299.78,3.97,l,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014955,23.3568,88.10569,2024-12-23,732,2024-12-23 07:32:00,334.9,299.83,3.38,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0014956,23.38723,87.36935,2024-12-23,732,2024-12-23 07:32:00,327.53,300.17,2.83,l,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0014957,23.32138,87.88087,2024-12-23,732,2024-12-23 07:32:00,332.67,300.06,3.43,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014958,23.39399,88.00455,2024-12-23,732,2024-12-23 07:32:00,332.05,299.86,3.75,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014959,23.38605,87.36018,2024-12-23,732,2024-12-23 07:32:00,336.88,301.19,5.7,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0014960,23.51597,88.05492,2024-12-23,732,2024-12-23 07:32:00,333.11,300.6,4.53,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0014961,23.38918,87.32707,2024-12-23,732,2024-12-23 07:32:00,336.53,301.89,6.28,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0014962,23.68989,87.46427,2024-12-23,732,2024-12-23 07:32:00,332.08,298.25,2.77,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014963,23.75547,88.03017,2024-12-23,732,2024-12-23 07:32:00,333.3,300.34,4.18,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0014964,23.68196,87.4893,2024-12-23,732,2024-12-23 07:32:00,331.1,298.13,2.93,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014965,23.66613,87.42506,2024-12-23,732,2024-12-23 07:32:00,335.18,299.78,2.78,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014966,23.66248,87.4256,2024-12-23,732,2024-12-23 07:32:00,336.19,301.93,7.36,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014967,23.71338,87.97046,2024-12-23,732,2024-12-23 07:32:00,338.09,300.44,5.59,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0014968,23.729,88.15693,2024-12-23,732,2024-12-23 07:32:00,328.71,299.71,3.02,n,N20,VIIRS,D,0,0.52,0.41,2
WB2024_0014969,23.55708,87.23984,2024-12-23,732,2024-12-23 07:32:00,331.63,300.51,3.44,n,N20,VIIRS,D,2,0.47,0.39,2
WB2024_0014970,23.54534,87.70512,2024-12-23,732,2024-12-23 07:32:00,328.33,299.43,2.89,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0014971,23.53783,87.95612,2024-12-23,732,2024-12-23 07:32:00,337.4,299.83,3.07,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014972,23.51406,87.88978,2024-12-23,732,2024-12-23 07:32:00,330.91,299.78,3.31,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014973,23.34548,88.10734,2024-12-23,732,2024-12-23 07:32:00,345.41,299.36,7.52,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0014974,23.43372,87.44215,2024-12-23,732,2024-12-23 07:32:00,333.45,300.59,2.65,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0014975,23.50406,88.02129,2024-12-23,732,2024-12-23 07:32:00,330.23,299.07,3.12,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0014976,23.4947,87.97741,2024-12-23,732,2024-12-23 07:32:00,338.07,300.14,6.51,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014977,23.43237,87.51806,2024-12-23,732,2024-12-23 07:32:00,332.89,298.43,3.3,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014978,23.47732,87.90009,2024-12-23,732,2024-12-23 07:32:00,328.19,299.97,2.44,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0014979,23.39567,87.37742,2024-12-23,732,2024-12-23 07:32:00,346.24,302.55,8.67,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0014980,23.34646,88.17844,2024-12-23,732,2024-12-23 07:32:00,334.49,299.58,3.99,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0014981,23.33693,87.61613,2024-12-23,732,2024-12-23 07:32:00,350.64,301.92,8.7,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014982,23.2886,87.72836,2024-12-23,732,2024-12-23 07:32:00,333.96,299.75,4.82,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0014983,23.1358,87.5293,2024-12-23,732,2024-12-23 07:32:00,343.63,298.88,6.38,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014984,23.15464,87.67378,2024-12-23,732,2024-12-23 07:32:00,345.79,301.16,7.8,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014985,23.14422,87.68012,2024-12-23,732,2024-12-23 07:32:00,334.97,299.84,3.74,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014986,23.11446,87.56554,2024-12-23,732,2024-12-23 07:32:00,332.14,299.71,3.85,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014987,23.10326,87.65275,2024-12-23,732,2024-12-23 07:32:00,332.12,299.9,3.8,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014988,23.08526,87.71765,2024-12-23,732,2024-12-23 07:32:00,342.85,301.05,13.62,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0014989,23.07907,87.72819,2024-12-23,732,2024-12-23 07:32:00,339.12,301.15,5.1,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0014990,22.92739,87.8191,2024-12-23,732,2024-12-23 07:32:00,331.85,299.44,3.21,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0014991,22.86176,87.77576,2024-12-23,732,2024-12-23 07:32:00,330.23,298.83,2.0,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0014992,22.85158,87.80523,2024-12-23,732,2024-12-23 07:32:00,328.72,299.1,3.26,l,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0014993,22.36131,87.01714,2024-12-23,732,2024-12-23 07:32:00,326.38,299.03,2.83,l,N20,VIIRS,D,2,0.44,0.39,2
WB2024_0014994,22.37727,87.27651,2024-12-23,732,2024-12-23 07:32:00,327.73,299.8,1.89,n,N20,VIIRS,D,2,0.46,0.39,2
WB2024_0014995,22.37784,87.28092,2024-12-23,732,2024-12-23 07:32:00,328.88,299.46,4.24,n,N20,VIIRS,D,2,0.46,0.39,2
WB2024_0014996,22.36582,87.30074,2024-12-23,732,2024-12-23 07:32:00,328.97,301.83,4.65,l,N20,VIIRS,D,2,0.46,0.39,2
WB2024_0014997,23.28745,87.72946,2024-12-23,732,2024-12-23 07:32:00,333.19,299.48,4.66,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0014998,22.05407,88.12652,2024-12-23,732,2024-12-23 07:32:00,330.57,302.29,3.47,l,N20,VIIRS,D,2,0.49,0.41,2
WB2024_0014999,21.71653,87.72703,2024-12-23,732,2024-12-23 07:32:00,331.99,295.82,3.33,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0015000,23.16016,87.62994,2024-12-23,732,2024-12-23 07:32:00,329.56,299.73,3.07,l,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015001,23.13042,87.40369,2024-12-23,732,2024-12-23 07:32:00,329.8,298.79,2.92,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0015002,22.36357,87.30003,2024-12-23,732,2024-12-23 07:32:00,331.41,300.9,4.25,n,N20,VIIRS,D,2,0.46,0.39,2
WB2024_0015003,23.19345,87.82758,2024-12-23,732,2024-12-23 07:32:00,327.41,300.5,1.68,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0015004,23.34715,88.18203,2024-12-23,732,2024-12-23 07:32:00,332.16,299.3,3.07,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015005,23.28678,87.77229,2024-12-23,732,2024-12-23 07:32:00,330.34,301.51,2.21,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0015006,23.28123,87.7877,2024-12-23,732,2024-12-23 07:32:00,333.75,300.38,3.86,n,N20,VIIRS,D,0,0.49,0.4,2
WB2024_0015007,23.27256,87.83781,2024-12-23,732,2024-12-23 07:32:00,331.11,299.65,3.12,n,N20,VIIRS,D,0,0.49,0.41,2
WB2024_0015008,23.211,87.99247,2024-12-23,732,2024-12-23 07:32:00,331.62,299.42,3.78,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0015009,23.28978,88.12415,2024-12-23,732,2024-12-23 07:32:00,328.09,299.85,2.68,l,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015010,23.24105,88.04053,2024-12-23,732,2024-12-23 07:32:00,329.41,299.38,1.76,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0015011,23.18512,87.62349,2024-12-23,732,2024-12-23 07:32:00,336.11,298.84,3.7,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015012,23.283,88.00942,2024-12-23,732,2024-12-23 07:32:00,328.72,300.4,3.74,l,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0015013,23.23658,88.06626,2024-12-23,732,2024-12-23 07:32:00,328.52,298.72,2.09,l,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015014,23.15184,87.44896,2024-12-23,732,2024-12-23 07:32:00,335.51,300.6,6.57,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0015015,23.17234,87.6111,2024-12-23,732,2024-12-23 07:32:00,334.49,299.47,4.63,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015016,23.13993,87.41341,2024-12-23,732,2024-12-23 07:32:00,337.31,299.0,3.02,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0015017,23.16677,87.62624,2024-12-23,732,2024-12-23 07:32:00,331.56,299.57,5.62,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015018,23.21191,87.98985,2024-12-23,732,2024-12-23 07:32:00,332.15,299.74,4.31,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0015019,23.13888,87.41175,2024-12-23,732,2024-12-23 07:32:00,333.54,299.25,4.36,n,N20,VIIRS,D,0,0.47,0.4,2
WB2024_0015020,23.16688,87.6242,2024-12-23,732,2024-12-23 07:32:00,336.41,299.88,4.42,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015021,23.185,87.65221,2024-12-23,732,2024-12-23 07:32:00,338.62,300.64,6.22,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015022,26.51742,89.65949,2024-12-23,733,2024-12-23 07:33:00,333.22,298.65,3.31,n,N20,VIIRS,D,0,0.45,0.47,2
WB2024_0015023,24.04436,87.96909,2024-12-23,733,2024-12-23 07:33:00,338.78,300.55,5.1,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015024,24.0475,87.93298,2024-12-23,733,2024-12-23 07:33:00,332.79,301.08,3.73,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015025,24.05379,87.95242,2024-12-23,733,2024-12-23 07:33:00,334.85,299.42,4.38,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015026,24.48745,87.9089,2024-12-23,733,2024-12-23 07:33:00,329.43,301.57,2.69,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015027,24.03745,87.7934,2024-12-23,733,2024-12-23 07:33:00,344.75,300.24,6.37,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0015028,24.05327,87.81866,2024-12-23,733,2024-12-23 07:33:00,332.18,299.71,2.72,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0015029,24.07585,87.78531,2024-12-23,733,2024-12-23 07:33:00,338.36,299.16,5.66,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0015030,24.03121,87.77435,2024-12-23,733,2024-12-23 07:33:00,332.43,299.24,3.12,n,N20,VIIRS,D,0,0.5,0.41,2
WB2024_0015031,24.02866,87.93571,2024-12-23,733,2024-12-23 07:33:00,329.39,300.12,2.27,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015032,23.78008,87.5002,2024-12-23,733,2024-12-23 07:33:00,340.85,297.88,6.61,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015033,23.7862,87.5185,2024-12-23,733,2024-12-23 07:33:00,332.09,298.03,4.09,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015034,23.77458,87.48663,2024-12-23,733,2024-12-23 07:33:00,329.24,298.7,2.57,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015035,23.74662,87.41453,2024-12-23,733,2024-12-23 07:33:00,332.19,298.88,2.68,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015036,23.80752,87.98417,2024-12-23,733,2024-12-23 07:33:00,346.21,301.24,9.08,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015037,23.66429,86.92292,2024-12-23,733,2024-12-23 07:33:00,332.86,300.04,5.12,n,N20,VIIRS,D,2,0.45,0.39,2
WB2024_0015038,23.74504,87.57761,2024-12-23,733,2024-12-23 07:33:00,338.05,298.22,5.83,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015039,23.7872,88.06861,2024-12-23,733,2024-12-23 07:33:00,336.23,300.64,4.39,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015040,23.68979,87.46585,2024-12-23,733,2024-12-23 07:33:00,329.14,298.3,3.0,n,N20,VIIRS,D,0,0.48,0.4,2
WB2024_0015041,23.75584,88.0323,2024-12-23,733,2024-12-23 07:33:00,336.65,300.04,3.72,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015042,24.02863,87.96625,2024-12-23,733,2024-12-23 07:33:00,337.97,301.99,3.17,n,N20,VIIRS,D,0,0.51,0.41,2
WB2024_0015043,23.56252,87.22843,2024-12-23,2000,2024-12-23 20:00:00,326.65,284.97,2.11,n,N20,VIIRS,N,2,0.44,0.38,2
WB2024_0015044,23.56033,87.24107,2024-12-23,2000,2024-12-23 20:00:00,330.34,287.52,4.21,n,N20,VIIRS,N,2,0.44,0.38,2
WB2024_0015045,23.56179,87.23264,2024-12-23,2000,2024-12-23 20:00:00,313.96,287.02,2.11,n,N20,VIIRS,N,2,0.44,0.38,2
WB2024_0015046,23.55685,87.24036,2024-12-23,2000,2024-12-23 20:00:00,299.57,287.57,0.72,n,N20,VIIRS,N,2,0.44,0.38,2
WB2024_0015047,23.43163,86.90076,2024-12-23,2000,2024-12-23 20:00:00,297.92,287.09,0.61,n,N20,VIIRS,N,0,0.43,0.38,2
WB2024_0015048,23.61698,86.78867,2024-12-23,2000,2024-12-23 20:00:00,302.6,288.86,0.88,n,N20,VIIRS,N,2,0.42,0.38,2
